song_id,song_name,artist_name,artist_uri,album_name,album_uri,danceability,energy,valence,tempo,artist_popularity,degree_centrality
spotify:track:4W38RXuQNuoTSwVsQA1OGC,Nothin' Like You,Dan + Shay,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,Where It All Began,spotify:album:2Zkvy7eARxR3qjKNWMiwMa,0.589,0.704,0.437,84.956,71,0.048507463
spotify:track:4VuS959DSpr82t3qBqCrWG,Supermarket Flowers,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,÷,spotify:album:3T4tUhGYeRNVUGevb0wThu,0.589,0.242,0.257,89.749,87,0.059701493
spotify:track:2udw7RDkldLFIPG9WYdVtT,Sir Duke,Stevie Wonder,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Songs In The Key Of Life,spotify:album:0BBWJ3L9fhkmNLdt4zs4fu,0.588,0.568,0.952,106.938,75,0.018656716
spotify:track:3MFV4DgrAOXz6KURPQxRj9,Somewhere In My Car,Keith Urban,spotify:artist:0u2FHSq3ln94y5Q57xazwf,Somewhere In My Car,spotify:album:2WrjahkTYLrJe93TxCGIuM,0.588,0.861,0.525,118.008,69,0.065298507
spotify:track:0zMzyHAeMvwq5CRstru1Fp,Lost Boy,Ruth B.,spotify:artist:2WzaAvm2bBCf4pEhyuDgCY,Safe Haven,spotify:album:6FgtuX3PtiB5civjHYhc52,0.586,0.128,0.371,123.498,73,0.048507463
spotify:track:2LBqCSwhJGcFQeTHMVGwy3,Die For You,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,Starboy,spotify:album:4AdZV63ycxFLF6Hcol0QnB,0.586,0.525,0.508,133.629,95,0.059701493
spotify:track:2R7858bg0GHuBBxjTyOL7N,Careless Whisper,George Michael,spotify:artist:19ra5tSw0tWufvUp8GotLo,The Final,spotify:album:6ZJD7uT643TvniNyAk90bd,0.583,0.545,0.801,153.249,73,0.046641791
spotify:track:6jG2YzhxptolDzLHTGLt7S,Drunk in Love,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,BEYONCÉ [Platinum Edition],spotify:album:2UJwKSBUz6rtW4QLK74kQu,0.583,0.621,0.399,140.036,92,0.031716418
spotify:track:3cjF2OFRmip8spwZYQRKxP,Feel No Ways,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Views,spotify:album:40GMAhriYJRO1rsY4YdrZb,0.582,0.677,0.205,193.818,96,0.059701493
spotify:track:1qoHlIpgGxtmYsYdyiySiL,Often - Kygo Remix,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,Often,spotify:album:52NiMLTriTCdXjSByAoCck,0.582,0.498,0.426,80.028,95,0.09141791
spotify:track:7A5CReD6yWe0rrkJym34QI,Do I,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,Doin' My Thing,spotify:album:13pqUKo7eRvMKFGpfCGyEF,0.581,0.691,0.299,137.985,76,0.065298507
spotify:track:5GUYJTQap5F3RDQiCOJhrS,Self Control,Frank Ocean,spotify:artist:2h93pZq0e7k5yf4dywlkpM,Blonde,spotify:album:3mH6qwIy9crq0I9YQbOuDf,0.581,0.21,0.452,80.099,85,0.059701493
spotify:track:4oDZ5L8izBals6jKBJDBcX,Your Love,The Outfield,spotify:artist:1zxDewzd2j1ZdSBGaYcr0y,Play Deep,spotify:album:2d5GU9ms5JCSS9GjsFebu8,0.579,0.654,0.616,129.537,68,0.046641791
spotify:track:40riOy7x9W7GXjyGp4pjAv,Hotel California - Remastered,Eagles,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,Hotel California (Remastered),spotify:album:2widuo17g5CEC66IbzveRu,0.579,0.508,0.609,147.125,75,0.035447761
spotify:track:5DiXcVovI0FcY2s0icWWUu,Mr. Jones,Counting Crows,spotify:artist:0vEsuISMWAKNctLlUAhSZC,August And Everything After,spotify:album:4nKfZbCALT9H9LfedtDwnZ,0.578,0.817,0.726,141.621,68,0.016791045
spotify:track:1jyddn36UN4tVsJGtaJfem,You Are the Best Thing,Ray LaMontagne,spotify:artist:6DoH7ywD5BcQvjloe9OcIj,Gossip In The Grain,spotify:album:2CbLBSlkvh2vR4JRLDRQso,0.578,0.727,0.885,170.593,63,0.018656716
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,TALKING IS HARD,spotify:album:3mNoFlD1wsoXfkljfFzExT,0.578,0.866,0.619,128.038,70,0.09141791
spotify:track:6nsLzJfvp5OLd4mgqUJkpq,Waiting For Love,Avicii,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,Stories,spotify:album:5ttIIMPWCp2bvwsdAPcEXC,0.577,0.741,0.581,128.081,81,0.100746269
spotify:track:3bN4tg6rnNPy9GCkGhym4T,Message In A Bottle - Remastered 2003,The Police,spotify:artist:5NGO30tJxFlKixkPSgXcFE,Reggatta De Blanc,spotify:album:4dB2uBf7IEazBMreDVZmB2,0.577,0.808,0.869,151.008,77,0.035447761
spotify:track:0Utg7sirTPqrs6Cx0FbriQ,Chillin' It,Cole Swindell,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,Cole Swindell,spotify:album:2mlPEYhK1KwDD45CCCWxaH,0.576,0.849,0.666,137.982,65,0.065298507
spotify:track:1gGY6qfslDtJ4OoWQGKtkE,Hold On,Alabama Shakes,spotify:artist:16GcWuvvybAoaHr0NqT8Eh,Boys & Girls,spotify:album:0YcQyzstsSbcnLCk4h7AUh,0.574,0.667,0.546,88.299,60,0.027985075
spotify:track:2WKLUgklz0VDX5bKTZ3eYD,Buy Me A Boat,Chris Janson,spotify:artist:60gmlHZmT16wiO9GiXKYK9,Buy Me A Boat,spotify:album:7BYmCd8JAOHpIiHIDJwDW0,0.574,0.745,0.693,154.042,59,0.065298507
spotify:track:2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,spotify:artist:711MCceyCBcFnzjGY4Q7Un,Highway to Hell,spotify:album:10v912xgTZbjAtYfyKWJCS,0.574,0.913,0.423,115.728,82,0.035447761
spotify:track:1UZ25gykR30Oewh3dBRtVZ,Only,Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,The Pinkprint,spotify:album:40XGTQ7FN6Y3dZXJhKBe96,0.573,0.495,0.255,179.196,87,0.09141791
spotify:track:0lsqtZVyovtBSQtWdD44LH,Sweet Nothing,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,18 Months,spotify:album:4TjPTVBmdyaowp08j2toa0,0.572,0.93,0.577,127.941,86,0.042910448
spotify:track:6RrXd9Hph4hYR4bf3dbM6H,My Girl,The Temptations,spotify:artist:3RwQ26hR2tJtA8F9p2n7jG,The Temptations Sing Smokey,spotify:album:5H2rffw6MNKGWVKBNWNA4S,0.572,0.418,0.694,104.566,67,0.031716418
spotify:track:4iLPK8QnOvqm0Azbsk2GDn,Don't It,Billy Currington,spotify:artist:1By9QBFnjZAoI83BZppHlt,Summer Forever,spotify:album:3OkqAak6KhIQExElXif7UW,0.571,0.826,0.713,90.966,65,0.065298507
spotify:track:7L59vVTpoS94JU3KEeolqt,Take Me Home (feat. Bebe Rexha),Cash Cash,spotify:artist:1LOB7jTeEV14pHai6EXSzF,"Blood, Sweat & 3 Years",spotify:album:0KQDN58Lz8CXOsfIG6tQ7X,0.571,0.903,0.477,127.951,60,0.039179104
spotify:track:4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,Panic! At The Disco,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,A Fever You Can't Sweat Out,spotify:album:2YeOhhJg3OWpN0F1VYPxtW,0.569,0.83,0.609,170.094,78,0.026119403
spotify:track:2CwpR24w47Gusfmv42SKdF,Nobody To Love,Alex Newell,spotify:artist:2vGaSKEDFsVPBgcnGxqlBN,Nobody To Love,spotify:album:5ZB9CKDTOoN80AwYvwKOy0,0.569,0.864,0.557,113.918,48,0.031716418
spotify:track:4prEPl61C8qZpeo3IkYSMl,Sleepyhead,Passion Pit,spotify:artist:7gjAu1qr5C2grXeQFFOGeh,Manners,spotify:album:6H51jH1SuzV6ca1VxW2Tmv,0.568,0.719,0.539,106.036,57,0.042910448
spotify:track:64y85LeHY8Z6OlTOM9cpKD,Beam Me Up - Radio Edit,CAZZETTE,spotify:artist:1IELhvOMg5VQlU7syRm6CS,Eject,spotify:album:5cYW3ILGflf28W2vkkCvgs,0.568,0.867,0.357,125.98,44,0.042910448
spotify:track:5zT5cMnMKoyruPj13TQXGx,I Found,Amber Run,spotify:artist:0MmnmsAuQKRFpo6vJElcaU,5AM (Deluxe),spotify:album:05WTBdwkHAqk5Mg68ugD7L,0.567,0.303,0.252,124.949,58,0.078358209
spotify:track:2yNWwardt8VzlpNBWrGYD6,For Once In My Life,Stevie Wonder,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,For Once In My Life,spotify:album:59hSInYpAsa4we4TzDGaWT,0.566,0.482,0.856,109.046,75,0.020522388
spotify:track:6Z01gUquJsjJC67uNWm6P0,Shot For Me,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Take Care,spotify:album:6X1x82kppWZmDzlXXK3y3q,0.566,0.465,0.177,143.015,96,0.048507463
spotify:track:0IqKeD8ZSP72KbGYyzEcAs,Take Me To Church,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,Hozier,spotify:album:36k5aXpxffjVGcNce12GLZ,0.566,0.664,0.437,128.945,86,0.050373134
spotify:track:4sFbojhVXQv7dBC9PVCcRn,Sympathy For The Devil,The Rolling Stones,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,Beggars Banquet,spotify:album:5WZFtmADuJUZPtt0NER0Qi,0.566,0.673,0.583,114.385,80,0.020522388
spotify:track:4dGJf1SER1T6ooX46vwzRB,Chicken Fried,Zac Brown Band,spotify:artist:6yJCxee7QumYr820xdIsjo,The Foundation,spotify:album:0Im5nUhAuNDSYVjfPh7RyS,0.566,0.713,0.807,169.864,72,0.065298507
spotify:track:4Sfa7hdVkqlM8UW5LsSY3F,Take a Walk,Passion Pit,spotify:artist:7gjAu1qr5C2grXeQFFOGeh,Gossamer,spotify:album:14JU5SskmcyckE5I8PY6lv,0.566,0.755,0.445,101.006,57,0.042910448
spotify:track:5P3yUXUC9rZPJPNmYGKEAz,Goner,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Blurryface,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,0.565,0.437,0.217,96.132,82,0.026119403
spotify:track:1OAiWI2oPmglaOiv9fdioU,Hymn For The Weekend - Seeb Remix,Coldplay,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,A Head Full Of Dreams Tour Edition,spotify:album:5IDGBfcVjwMoGPKOsfyXLN,0.564,0.849,0.427,102.028,88,0.089552239
spotify:track:4JQSMg83F8qYwSBt5xOXsQ,Diamonds,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Unapologetic,spotify:album:1ciAVKFdlpLi2eGDlXv6Bo,0.564,0.71,0.393,91.972,91,0.042910448
spotify:track:0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove,spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx,Never Trust A Happy Song,spotify:album:3oylWMc9TTC6Nx4I6U3axc,0.56,0.936,0.371,112.96,65,0.029850746
spotify:track:2QVzUws1l5mzZ4v46tGHrC,Love You Like That,Canaan Smith,spotify:artist:0q2lY1ZzFckzciuoMtUvck,Bronco,spotify:album:40hl9x5G7YelVvXQGroLa2,0.559,0.766,0.723,145.26,45,0.065298507
spotify:track:3d9DChrdc6BOeFsbrZ3Is0,Under The Bridge,Red Hot Chili Peppers,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Blood Sugar Sex Magik,spotify:album:30Perjew8HyGkdSmqguYyg,0.559,0.345,0.458,84.581,82,0.059701493
spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ,Drunk On You,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,Tailgates & Tanlines,spotify:album:4ybWq0AegFFAvHULAe7q0K,0.558,0.872,0.472,143.971,76,0.065298507
spotify:track:3nAq2hCr1oWsIU54tS98pL,Waves,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,The Life Of Pablo,spotify:album:7gsWAHLeT0w7es6FofOXk1,0.557,0.586,0.0681,96.091,94,0.063432836
spotify:track:0CNjoQozZP0mB9rKVdrKGx,Toothbrush,DNCE,spotify:artist:6T5tfhQCknKG4UnH90qGnz,DNCE,spotify:album:7K89F9bgY1jks0uIlMerm3,0.557,0.791,0.85,104.908,68,0.080223881
spotify:track:45yEy5WJywhJ3sDI28ajTm,Here Comes The Sun - Remastered,The Beatles,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,Abbey Road,spotify:album:2Pqkn9Dq2DFtdfkKAeqgMd,0.557,0.54,0.394,129.171,85,0.031716418
spotify:track:75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,A Rush Of Blood To The Head,spotify:album:0RHX9XECH8IVI3LNgWDpmQ,0.557,0.442,0.213,146.277,88,0.042910448
spotify:track:4whYDpJ5XVQpmvecbEHP5Q,Where It's At,Dustin Lynch,spotify:artist:1dID9zgn0OV0Y8ud7Mh2tS,Where It's At,spotify:album:4ZSQEnZOGWEW3XQOAzt477,0.557,0.737,0.817,158.05,66,0.065298507
spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,3 Doors Down,spotify:artist:2RTUTCvo6onsAnheUk3aL9,Away From The Sun,spotify:album:72olNArm75vOycSziqIX9Y,0.557,0.533,0.233,143.994,71,0.059701493
spotify:track:60a0Rd6pjrkxjPbaKzXjfq,In The End,Linkin Park,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Hybrid Theory,spotify:album:6hPkbAV3ZXpGZBGUvL6jVM,0.556,0.864,0.4,105.143,86,0.046641791
spotify:track:6g8ZfJzKxyd19OLAqQ8MuO,5 O'Clock,T-Pain,spotify:artist:3aQeKQSyrW4qWr35idm0cy,rEVOLVEr,spotify:album:1hfNELHYx5lcxtYJl7FDHC,0.556,0.742,0.352,83.85,78,0.035447761
spotify:track:0WyFpxYlBCgH1gMXd26OOr,Flatliner (feat. Dierks Bentley),Cole Swindell,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,You Should Be Here,spotify:album:7EZEhfO3ULNRHwX2jaiGei,0.555,0.896,0.578,114.995,65,0.02238806
spotify:track:6Ymvlzom4TQeoKqAWsZRD8,Somethin' 'Bout A Truck,Kip Moore,spotify:artist:2hJPr4lk7Q8SSvCVBl9fWM,Up All Night,spotify:album:191BU6Uvnf7oNTjO4n36Yu,0.554,0.794,0.79,176.01,61,0.065298507
spotify:track:2Fe6gDE0mCZz0g98i5QpVL,MY PYT,Wale,spotify:artist:67nwj3Y5sZQLl72VNUHEYE,SHINE,spotify:album:3X1Ljgkvf2cLwi8mMjhvKy,0.554,0.481,0.456,191.991,69,0.048507463
spotify:track:7vWGeYZJUzBXKGPro05UXS,Take Your Time,Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,Montevallo,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT,0.553,0.723,0.473,157.998,69,0.162313433
spotify:track:46jLy47W8rkf8rEX04gMKB,Wherever I Go,OneRepublic,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,Oh My My,spotify:album:6p01JdkB7ry8iAf4IuC1Lv,0.552,0.689,0.349,99.961,83,0.080223881
spotify:track:7pYPpFhFyOwCjf4y7vdJqM,Just A Dream - Main,Nelly,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,5.0 Deluxe,spotify:album:5T3lOA9vvpIHA8dBMFly7V,0.552,0.757,0.0979,89.981,74,0.042910448
spotify:track:6yr8GiTHWvFfi4o6Q5ebdT,'Till I Collapse,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,The Eminem Show,spotify:album:1ftvBBcu7jYIvXyt3JWB8S,0.551,0.851,0.1,171.411,90,0.031716418
spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,Bon Jovi,spotify:artist:58lV9VcRSjABbAbfWS6skp,Crush,spotify:album:0Q9SljCrM0CL0bR23MuP69,0.551,0.913,0.544,119.992,78,0.046641791
spotify:track:2Vhd5uZB4brKHmM0MNxkZo,Raging,Kygo,spotify:artist:23fqKkggKUBHNkbKtXEls4,Cloud Nine,spotify:album:0uMIzWh1uEpHEBell4rlF8,0.55,0.689,0.408,99.904,80,0.080223881
spotify:track:5X76oXHcR5uCXali0gOyX5,White Room,Cream,spotify:artist:74oJ4qxwOZvX6oSsu1DGnw,Wheels Of Fire,spotify:album:4M9csrFM1XVEpwMeYUBRmX,0.55,0.576,0.486,109.837,63,0.020522388
spotify:track:3skn2lauGk7Dx6bVIt5DVj,Starlight,Muse,spotify:artist:12Chz98pHFMPJEknJQMWvI,Black Holes And Revelations,spotify:album:0lw68yx3MhKflWFqCsGkIs,0.55,0.874,0.318,121.61,75,0.046641791
spotify:track:7KdF7Zac5eC9jutk9Qret4,The Wire,HAIM,spotify:artist:4Ui2kfOqGujY81UcPrb5KE,Days Are Gone,spotify:album:7CzrzGbCwqT8Y43tvIUPBX,0.548,0.632,0.535,113.682,64,0.016791045
spotify:track:4CcrLWFQY4dRGMbUR59cSp,Hey Girl,Billy Currington,spotify:artist:1By9QBFnjZAoI83BZppHlt,We Are Tonight,spotify:album:1UrEMAvTDJdsJsZdsBux4h,0.548,0.673,0.652,81.947,65,0.016791045
spotify:track:3MdYFBIzPf7lSJnI8wi3Ka,Only Love,Ben Howard,spotify:artist:5schNIzWdI9gJ1QRK8SBnc,Every Kingdom,spotify:album:2MxcbOGFi99D9JACvj74AH,0.547,0.49,0.365,80.305,64,0.09141791
spotify:track:7pKfPomDEeI4TPT6EOYjn9,Imagine - 2010 - Remaster,John Lennon,spotify:artist:4x1nvY2FN8jxqAFA0DA02H,Imagine,spotify:album:0xzaemKucrJpYhyl7TltAk,0.547,0.257,0.169,75.752,69,0.031716418
spotify:track:5LPkLveErawyu1XDAGXHOj,One Hell Of An Amen,Brantley Gilbert,spotify:artist:5q8HGNo0BjLWaTAhRtbwxa,Just As I Am,spotify:album:2TRJMLAU1nVzGA7Zpvkl7L,0.547,0.664,0.551,138.048,65,0.065298507
spotify:track:22OqansuvEMQu9W0EfiGTI,We Don't Believe What's On TV,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Blurryface,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,0.547,0.936,0.642,120.003,82,0.029850746
spotify:track:13HVjjWUZFaWilh2QUJKsP,Let It Go,James Bay,spotify:artist:4EzkuveR9pLvDVFNx6foYD,Chaos And The Calm,spotify:album:5BxvswQSGWrBbVCdx6mFGO,0.546,0.311,0.246,147.464,69,0.09141791
spotify:track:2AYEOC02WLhUiOoaig2SEH,Out Of My League,Fitz and The Tantrums,spotify:artist:4AcHt3JxKy59IX7JNNlZn4,More Than Just A Dream,spotify:album:3IWUFJCM3CvCCQIHQ4vtRK,0.545,0.968,0.527,169.965,69,0.029850746
spotify:track:69DR48pXzSabFUfQfDDJDb,Make Me Wanna,Thomas Rhett,spotify:artist:6x2LnllRG5uGarZMsD4iO8,It Goes Like This,spotify:album:2ZHYOFW5giX6a4n5eqTnUB,0.545,0.818,0.679,109.019,73,0.151119403
spotify:track:4J7CKHCF3mdL4diUsmW8lq,Under Control,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,Motion,spotify:album:48zisMeiXniWLzOQghbPqS,0.544,0.915,0.51,126.094,86,0.020522388
spotify:track:4AewKenHXKBt643p473xCk,American Money,BØRNS,spotify:artist:1KP6TWI40m7p3QBTU6u2xo,Dopamine,spotify:album:17l7MIu0Jh0tdgK7or9ovw,0.542,0.867,0.326,134.984,67,0.029850746
spotify:track:0QsvXIfqM0zZoerQfsI9lm,Don't Let Me Down,The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp,The Chainsmokers- Japan Special Edition,spotify:album:3ShQFl9FladFKlonwPGZFc,0.542,0.859,0.403,159.797,81,0.125
spotify:track:0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,Kings of Leon,spotify:artist:2qk9voo8llSGYcZ6xrBzKx,Only By The Night,spotify:album:5CZR6ljD0x9fTiS4mh9wMp,0.542,0.905,0.374,153.398,76,0.082089552
spotify:track:33LSgUa20mKNgeut1XwP2E,Lettin' The Night Roll,Justin Moore,spotify:artist:30e8DmahrEamvLbFRPdWmk,Off The Beaten Path,spotify:album:7uCnHbfLZEdH1733LZ2i2F,0.542,0.859,0.637,140.9,63,0.016791045
spotify:track:2H6dHxAxGq5oQ9EiinNpXT,Spirits,The Strumbellas,spotify:artist:6ujr1NkqbZpYOhquczUUfl,Hope,spotify:album:6B1KctQ1VnT6JW93c5xLKF,0.54,0.729,0.779,80.453,56,0.029850746
spotify:track:5vCgOg9VqRaAUbnflCO6P3,Cop Car,Keith Urban,spotify:artist:0u2FHSq3ln94y5Q57xazwf,Fuse,spotify:album:6LJH0InZpmgymwZ3hpsUYD,0.538,0.664,0.366,154.033,69,0.151119403
spotify:track:3KYiA4vq6RPO1dE2XROXd8,You Give Love A Bad Name,Bon Jovi,spotify:artist:58lV9VcRSjABbAbfWS6skp,Slippery When Wet,spotify:album:5uU2uM1RGHfzlA12opjqol,0.537,0.959,0.828,122.806,78,0.046641791
spotify:track:7fqhrLJzKHJ0RW32N0y2Gp,Spirit In The Sky,Norman Greenbaum,spotify:artist:7f8LNBVXN0h35veHrpxQFL,Spirit In The Sky,spotify:album:2gkQ6IAEhzCK1NUvEgdisT,0.537,0.606,0.582,128.73,57,0.070895522
spotify:track:33VihH9UNQMxiQS4wcPIKL,I Ran,A Flock Of Seagulls,spotify:artist:0uAjBatvB4ubpd4kCfjmNt,Grand Theft Auto Vice City OST (Greatest Hits),spotify:album:3ms1bT7nYmJ4Y2vqKzxyrM,0.537,0.815,0.691,145.424,57,0.046641791
spotify:track:6BEKt5axiNeWCr9huv0k7I,Truce,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Vessel,spotify:album:2r2r78NE05YjyHyVbVgqFn,0.537,0.0231,0.342,120.322,82,0.035447761
spotify:track:7DFnq8FYhHMCylykf6ZCxA,Yo (Excuse Me Miss),Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Chris Brown,spotify:album:49gaz5rhWWgqCw61M9700v,0.536,0.612,0.57,86.768,87,0.09141791
spotify:track:2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,One Direction,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,FOUR,spotify:album:4gCNyS7pidfK3rKWhB3JOY,0.536,0.768,0.545,77.217,84,0.09141791
spotify:track:3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer,Rush,spotify:artist:2Hkut4rAAyrQxRdof7FVJq,Moving Pictures,spotify:album:2xg7iIKoSqaDNpDbJnyCjY,0.536,0.901,0.666,87.559,65,0.035447761
spotify:track:0or0gNaKAXYYCsOrpvRzAu,Liability,Lorde,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,Melodrama,spotify:album:4JeJPyNnsB3tqnHR7RL5v5,0.534,0.218,0.345,76.715,76,0.059701493
spotify:track:0J6mQxEZnlRt9ymzFntA6z,Livin' On A Prayer,Bon Jovi,spotify:artist:58lV9VcRSjABbAbfWS6skp,Slippery When Wet,spotify:album:5uU2uM1RGHfzlA12opjqol,0.534,0.887,0.72,122.494,78,0.080223881
spotify:track:2mjX9JRvEBmaav0Pn3xSCV,Downtown,Lady Antebellum,spotify:artist:32WkQRZEVKSzVAAYqukAEA,Golden,spotify:album:1tYJvi3YlS26yI7Wf8nlcx,0.534,0.823,0.961,169.926,66,0.09141791
spotify:track:28cnXtME493VX9NOw9cIUh,Hurt,Johnny Cash,spotify:artist:6kACVPfCOnqzgfEF5ryl0x,American IV: The Man Comes Around,spotify:album:2BlL4Gv2DLPu8p58Wcmlm9,0.534,0.392,0.163,90.379,74,0.016791045
spotify:track:0MKqeOVdZcUFGJvWpGCKbG,Come Together - Remastered,The Beatles,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,Abbey Road,spotify:album:2Pqkn9Dq2DFtdfkKAeqgMd,0.533,0.376,0.187,165.007,85,0.031716418
spotify:track:2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,AC/DC,spotify:artist:711MCceyCBcFnzjGY4Q7Un,Back In Black,spotify:album:6mUdeDZCsExyJLMdAfDuwh,0.532,0.767,0.755,127.361,82,0.046641791
spotify:track:4U45aEWtQhrm8A5mxPaFZ7,Vienna,Billy Joel,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,The Stranger (30th Anniversary Legacy Edition),spotify:album:1Mhn9VosyjtWn4dMPFlna6,0.532,0.495,0.308,124.936,78,0.059701493
spotify:track:0vFMQi8ZnOM2y8cuReZTZ2,Blown Away,Carrie Underwood,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,Blown Away,spotify:album:7atJn49QvtOLiFxhQd2hp9,0.531,0.843,0.392,136.991,70,0.042910448
spotify:track:3zByVQLvdXUaDTubfWkpCk,Sweet Caroline,Neil Diamond,spotify:artist:7mEIug7XUlQHikrFxjTWes,Sweet Caroline,spotify:album:3aLKBtYt2B0XdLaTtBzF2n,0.529,0.127,0.578,63.05,67,0.018656716
spotify:track:4PJXT82AZtlDW4Q71b43oz,Whatever She's Got,David Nail,spotify:artist:4DZGvSv2oMkBUnPz67E6z6,I'm A Fire,spotify:album:53ljIT3F5IV2YP0fVdlSGo,0.527,0.723,0.888,160.465,50,0.082089552
spotify:track:27K3ZDS5B4fwjhwyihrdzC,(What A) Wonderful World - Remastered,Sam Cooke,spotify:artist:6hnWRPzGGKiapVX1UCdEAC,The Wonderful World Of Sam Cooke,spotify:album:4y3NeFX7yaEzQfxy70NhZ3,0.524,0.543,0.877,128.091,69,0.050373134
spotify:track:2hxV5yGCr1nIp5bQBxXL13,Maps,Yeah Yeah Yeahs,spotify:artist:3TNt4aUIxgfy9aoaft5Jj2,Fever To Tell,spotify:album:51aULewn2y20Ud0MIQONRg,0.523,0.939,0.164,119.839,65,0.048507463
spotify:track:2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,÷,spotify:album:3T4tUhGYeRNVUGevb0wThu,0.522,0.385,0.236,89.792,87,0.059701493
spotify:track:6eYYm2xwrvdav2yakF3cqg,Leave The Night On,Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,Montevallo,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT,0.52,0.953,0.856,171.981,69,0.078358209
spotify:track:30Gd3snWllczPbz2Gd0JMe,Like Toy Soldiers,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Encore,spotify:album:4F1k3oxk5iTQKenjkBpDe4,0.52,0.768,0.398,79.178,90,0.031716418
spotify:track:3kZC0ZmFWrEHdUCmUqlvgZ,I Will Follow You Into The Dark,Death Cab for Cutie,spotify:artist:0YrtvWJMgSdVrk3SfNjTbx,Plans,spotify:album:1NFGnxmeIEBakre4DvLaJq,0.517,0.206,0.489,80.401,63,0.02238806
spotify:track:6LbN9JT2sAckykm78CA8Ol,Is There Somewhere,Halsey,spotify:artist:26VFTg2z8YR0cCuwLzESi2,Room 93,spotify:album:66Zj4TAdX9v9lSzhkzCAnW,0.517,0.549,0.166,130.043,81,0.108208955
