song_id,song_name,artist_name,artist_uri,album_name,album_uri
spotify:track:7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,spotify:artist:15UsOTVnJzReFVN1VCnxy4,17,spotify:album:5VdyJkLe3yvOs0l4xXbWp0
spotify:track:1eQBEelI2NCy7AUTerX0KS,Ultralight Beam,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,The Life Of Pablo,spotify:album:7gsWAHLeT0w7es6FofOXk1
spotify:track:4kqxy0SvQ2N34nOJ9ggfMu,"Yeah, I Said It",Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,ANTI,spotify:album:3Q149ZH46Z0f3oDR7vlDYV
spotify:track:7JXZq0JgG2zTrSOAgY8VMC,Jungle,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,If You're Reading This It's Too Late,spotify:album:0ptlfJfwGTy0Yvrk14JK1I
spotify:track:7DFnq8FYhHMCylykf6ZCxA,Yo (Excuse Me Miss),Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Chris Brown,spotify:album:49gaz5rhWWgqCw61M9700v
spotify:track:57yL3161hUMuw06zzzUCHi,Doubt,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Blurryface,spotify:album:3cQO7jp5S9qLBoIVtbkSM1
spotify:track:3SktMqZmo3M9zbB7oKMIF7,Gravity,John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,Continuum,spotify:album:1Xsprdt1q9rOzTic7b9zYM
spotify:track:2kWowW0k4oFymhkr7LmvzO,Come with Me Now,KONGOS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,Lunatic,spotify:album:71C65HI7THrlkpHHa24YJX
spotify:track:3C3cr2JQwXIhqAHqOardVO,Holding On To You,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Vessel,spotify:album:2r2r78NE05YjyHyVbVgqFn
spotify:track:0Puj4YlTm6xNzDDADXHMI9,Sabotage,Beastie Boys,spotify:artist:03r4iKL2g2442PT9n2UKsx,Ill Communication,spotify:album:6lfjbwFGzQ6aSNP1N3JlT8
spotify:track:1s9xuJxhYM0LdVqksjegcg,Fairly Local,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Blurryface,spotify:album:3cQO7jp5S9qLBoIVtbkSM1
spotify:track:0QQIhT6PtJ5glyn4HKNKQ6,All The Pretty Girls,Kaleo,spotify:artist:7jdFEYD2LTYjfwxOdlVjmc,A/B,spotify:album:4he4SQup02hEIQdwhZlZlk
spotify:track:2HJQcyUpmUuvzS5vBAICIc,Working For It - Bonus Track,ZHU,spotify:artist:28j8lBWDdDSHSSt5oPlsX2,GENERATIONWHY,spotify:album:6Xhb46t8f3z8FkuXQAj4UV
spotify:track:5voKHxbIqgBU7fZMX8Lu0T,Superman,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,The Eminem Show,spotify:album:1ftvBBcu7jYIvXyt3JWB8S
spotify:track:3ZMv9EzGoteNi5Qnx0KpEO,Skinny Love,Bon Iver,spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,"For Emma, Forever Ago",spotify:album:10HuTnFqkhym6gXmIDxBsm
spotify:track:5OFcjrC1OiRSBylQgF5HDD,Slow It Down,The Lumineers,spotify:artist:16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,spotify:album:0nRgsLe1she16l3pclpyy7
spotify:track:4WiiRw2PHMNQE0ad6y6GdD,Chocolate,The 1975,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,The 1975,spotify:album:6Z1zv6Hw9bdvSoxI5uYk2h
spotify:track:7L59vVTpoS94JU3KEeolqt,Take Me Home (feat. Bebe Rexha),Cash Cash,spotify:artist:1LOB7jTeEV14pHai6EXSzF,"Blood, Sweat & 3 Years",spotify:album:0KQDN58Lz8CXOsfIG6tQ7X
spotify:track:5GUYJTQap5F3RDQiCOJhrS,Self Control,Frank Ocean,spotify:artist:2h93pZq0e7k5yf4dywlkpM,Blonde,spotify:album:3mH6qwIy9crq0I9YQbOuDf
spotify:track:3cjF2OFRmip8spwZYQRKxP,Feel No Ways,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Views,spotify:album:40GMAhriYJRO1rsY4YdrZb
spotify:track:0WyFpxYlBCgH1gMXd26OOr,Flatliner (feat. Dierks Bentley),Cole Swindell,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,You Should Be Here,spotify:album:7EZEhfO3ULNRHwX2jaiGei
spotify:track:09iyGiljLWRYXdRazFkdtJ,I Could Use a Love Song,Maren Morris,spotify:artist:6WY7D3jk8zTrHtmkqqo5GI,HERO (Deluxe Edition),spotify:album:4sSXylKcBB3p47VfrBJlfK
spotify:track:0zO8ctW0UiuOefR87OeJOZ,Collard Greens,ScHoolboy Q,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,Oxymoron,spotify:album:7Et3bSTLLqdABO1qCxUplS
spotify:track:7FJP35tUJ2121EJsFpU1Gh,Beautiful Now,Zedd,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,True Colors,spotify:album:453l82SGKWDAlOpKkUSX1u
spotify:track:6nsLzJfvp5OLd4mgqUJkpq,Waiting For Love,Avicii,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,Stories,spotify:album:5ttIIMPWCp2bvwsdAPcEXC
spotify:track:4prEPl61C8qZpeo3IkYSMl,Sleepyhead,Passion Pit,spotify:artist:7gjAu1qr5C2grXeQFFOGeh,Manners,spotify:album:6H51jH1SuzV6ca1VxW2Tmv
spotify:track:2H8LPaY3NSjmOFMH2Rygnz,Running Out,Matoma,spotify:artist:4YXycRbyyAE0wozTk7QMEq,Running Out,spotify:album:5vYA5O6P4ESBwV1gN1orpi
spotify:track:6M6Tk58pQvABy6ru66dY3d,No Money,Galantis,spotify:artist:4sTQVOfp9vEMCemLw50sbu,The Aviary,spotify:album:7DNmxxEuJe19wNVrinaXx4
spotify:track:2k9N4caeCIJLOWwWwssrEM,Easily,Bruno Major,spotify:artist:0hDjKSKjl1DC7ovYTDJHe8,A Song For Every Moon,spotify:album:5UFBJXQtytWA9vfaO2DxLx
spotify:track:7GPstnufSTScEaw9dMxO9H,Childs Play (feat. Chance the Rapper),SZA,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,Z,spotify:album:2qCyMMQ785sPH4Yx25GQZ8
spotify:track:6F609ICg9Spjrw1epsAnpa,Controlla,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Views,spotify:album:3hARKC8cinq3mZLLAEaBh9
spotify:track:22OqansuvEMQu9W0EfiGTI,We Don't Believe What's On TV,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Blurryface,spotify:album:3cQO7jp5S9qLBoIVtbkSM1
spotify:track:1lguQJjlNrIOoOylYVZN3M,The Judge,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Blurryface,spotify:album:3cQO7jp5S9qLBoIVtbkSM1
spotify:track:1j8z4TTjJ1YOdoFEDwJTQa,Ain't It Fun,Paramore,spotify:artist:74XFHRwlV6OrjEM0A2NCMF,Paramore,spotify:album:4sgYpkIASM1jVlNC8Wp9oF
spotify:track:4gbVRS8gloEluzf0GzDOFc,Maps,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP,V,spotify:album:2Auw0pTT6EcQdvHNimhLQI
spotify:track:3WKg25vrbjJlkhsgl2W4p3,Bright,Echosmith,spotify:artist:1PbBg2aYjWLKRk84zJK15x,Talking Dreams,spotify:album:1oHY6eQmEG8skElDvFgKz2
spotify:track:05nbZ1xxVNwUTcGwLbp7CN,Myself,NAV,spotify:artist:7rkW85dBwwrJtlHRDkJDAC,NAV,spotify:album:4JR29CNW14Zc4Z5vflxkoJ
spotify:track:0lwkTJnLBVWvEnxtku7Msy,Alright,Logic,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Under Pressure,spotify:album:1Mk7Lei0Ra3hawezqmad5V
spotify:track:5uLb01OcHVl8ayyWotfx31,Drunk Texting,Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,X (Deluxe Version),spotify:album:4yOWnTrCkOOpl4IiVnpj3H
spotify:track:2R7858bg0GHuBBxjTyOL7N,Careless Whisper,George Michael,spotify:artist:19ra5tSw0tWufvUp8GotLo,The Final,spotify:album:6ZJD7uT643TvniNyAk90bd
spotify:track:2c8sgbZoEanC3QyFNZxUcA,Flexicution,Logic,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Bobby Tarantino,spotify:album:0WMr3ulx5Mzi1B3C8LsHVA
spotify:track:4Sfa7hdVkqlM8UW5LsSY3F,Take a Walk,Passion Pit,spotify:artist:7gjAu1qr5C2grXeQFFOGeh,Gossamer,spotify:album:14JU5SskmcyckE5I8PY6lv
spotify:track:6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,Motion,spotify:album:48zisMeiXniWLzOQghbPqS
spotify:track:4MJlgdrGLaayCTPtdn0kII,Do What U Want,Lady Gaga,spotify:artist:1HY2Jd0NmPuamShAr6KMms,ARTPOP,spotify:album:535qZk6ycJqQaa5qFPmq3k
spotify:track:5xdVqHtFS0eLuNp4Z8Wbpa,Good For You,Selena Gomez,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,Revival,spotify:album:3Kbuu2tHsIbplFUkB7a5oE
spotify:track:1rIKgCH4H52lrvDcz50hS8,Lush Life,Zara Larsson,spotify:artist:1Xylc3o4UrD53lo9CvFvVg,So Good,spotify:album:5YLRVHDVRw3QqWbeTGpC5B
spotify:track:1JqVM7aB2AwafhGHRABPAA,Smoke,A Thousand Horses,spotify:artist:55RI2GNCfyXr0f14uIdhwd,Southernality,spotify:album:29mMmTIxYkA3uRKUJwM9lB
spotify:track:78DwRIo6Vj6wqteyerGetr,The Heart of Life,John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,Continuum,spotify:album:1Xsprdt1q9rOzTic7b9zYM
spotify:track:6wZI4mdT8JwXgkGURnBQiq,Say,John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,Say,spotify:album:1BCSXIQn5NuqM19MjZuOQY
spotify:track:4gs07VlJST4bdxGbBsXVue,Heartbreak Warfare,John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,Battle Studies,spotify:album:1V5vQRMWTNGmqwxY8jMVou
spotify:track:38YgZVHPWOWsKrsCXz6JyP,Come On Get Higher,Matt Nathanson,spotify:artist:4NGiEU3Pkd8ASRyQR30jcA,Some Mad Hope,spotify:album:45A2E1YR00sPSwxJw5d3qu
spotify:track:5gBQ3x6u7DCvMW1QoP3CpG,100 Years,Five For Fighting,spotify:artist:7FgMLbnZVrEnir95O0YujA,Playlist: The Very Best Of Five For Fighting,spotify:album:1QBU2iq38q3Y8PWlBhRFzk
spotify:track:4L2K7JKseFCBoHMZEAszW0,Jealous,Labrinth,spotify:artist:2feDdbD5araYcm6JhFHHw7,Jealous,spotify:album:2JgVVnno2fzdmV1BqwdQBi
spotify:track:2aIB1CdRRG7YLBu9hNw9nR,The Beautiful People,Marilyn Manson,spotify:artist:2VYQTNDsvvKN9wmU5W7xpj,Antichrist Superstar,spotify:album:7APnZJwayR3lH9aUDPDYQB
spotify:track:2mqDi8BzmNw54qrVHduyiu,Dessert - Remix,Dawin,spotify:artist:46GXASE9LHzyssNqKOInUu,Dessert,spotify:album:0o4z4FBdj8ydhzcKyy62os
spotify:track:03LpkqucyYKcYclDs8HuxO,"John Cougar, John Deere, John 3:16",Keith Urban,spotify:artist:0u2FHSq3ln94y5Q57xazwf,Ripcord,spotify:album:1r7ABqzNXQnUPAH3ZjrHMn
spotify:track:7jTKLKs3NDmDnJHan5M2A0,Down Under,Men At Work,spotify:artist:0f3EsoviYnRKTkmayI3cux,Super Hits,spotify:album:03RdxRparvZ2qgWFf1vGeD
spotify:track:1jQsKN68yE94tMYml0wHMd,Jump Out The Window,Big Sean,spotify:artist:0c173mlxpT3dSFRgMO8XPh,I Decided.,spotify:album:0XAIjjN5qxViVS0Y5fYkar
spotify:track:2LBqCSwhJGcFQeTHMVGwy3,Die For You,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,Starboy,spotify:album:4AdZV63ycxFLF6Hcol0QnB
spotify:track:33LSgUa20mKNgeut1XwP2E,Lettin' The Night Roll,Justin Moore,spotify:artist:30e8DmahrEamvLbFRPdWmk,Off The Beaten Path,spotify:album:7uCnHbfLZEdH1733LZ2i2F
spotify:track:3skn2lauGk7Dx6bVIt5DVj,Starlight,Muse,spotify:artist:12Chz98pHFMPJEknJQMWvI,Black Holes And Revelations,spotify:album:0lw68yx3MhKflWFqCsGkIs
spotify:track:4VqPOruhp5EdPBeR92t6lQ,Uprising,Muse,spotify:artist:12Chz98pHFMPJEknJQMWvI,The Resistance,spotify:album:0eFHYz8NmK75zSplL5qlfM
spotify:track:7fURZRPkB2S70sYR1naKTK,Black Hole Sun,Soundgarden,spotify:artist:5xUf6j4upBrXZPg6AI4MRK,Superunknown,spotify:album:1xHWwGSoF1DNE4hqgBRkJX
spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,Bon Jovi,spotify:artist:58lV9VcRSjABbAbfWS6skp,Crush,spotify:album:0Q9SljCrM0CL0bR23MuP69
spotify:track:6pyzBTIjcO2AMkKE6x2Otb,Stayin' Alive,Bee Gees,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Greatest,spotify:album:684Fi6YqIP9xU9JeboAgVM
spotify:track:2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,One Direction,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,FOUR,spotify:album:4gCNyS7pidfK3rKWhB3JOY
spotify:track:1bECKhfBNzods0soMPXwdQ,Flightless Bird/American Mouth,Iron & Wine,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,The Shepherd's Dog,spotify:album:5525Fe7wFEeJesNqPfNP8C
spotify:track:3bN4tg6rnNPy9GCkGhym4T,Message In A Bottle - Remastered 2003,The Police,spotify:artist:5NGO30tJxFlKixkPSgXcFE,Reggatta De Blanc,spotify:album:4dB2uBf7IEazBMreDVZmB2
spotify:track:3xMSaDC9TU6AQJIsxQB7MK,All You Need Is Love - Remastered 2009,The Beatles,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,Magical Mystery Tour,spotify:album:6P9yO0ukhOx3dvmhGKeYoC
spotify:track:0nRuVPZx2iA3KWR4xSzryl,TALK ME DOWN,Troye Sivan,spotify:artist:3WGpXCj9YhhfX11TToZcXP,Blue Neighbourhood,spotify:album:5ouTDazE4LF9bVJPx1nlgW
spotify:track:0tjfognbowyFM3RHTdxjPK,FOOLS,Troye Sivan,spotify:artist:3WGpXCj9YhhfX11TToZcXP,Blue Neighbourhood,spotify:album:5ouTDazE4LF9bVJPx1nlgW
spotify:track:54KFQB6N4pn926IUUYZGzK,To Build A Home,The Cinematic Orchestra,spotify:artist:32ogthv0BdaSMPml02X9YB,Ma Fleur,spotify:album:5cPHT4yMCfETLRYAoBFcOZ
spotify:track:1aGvLFHJ2shKqO9uycaUcW,Something Good Can Work,Two Door Cinema Club,spotify:artist:536BYVgOnRky0xjsPT96zl,Tourist History,spotify:album:0gyRFAfY08NFv7N8RTFg9M
spotify:track:6ooluO7DiEhI1zmK94nRCM,Take Me Out,Franz Ferdinand,spotify:artist:0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,spotify:album:0mUEGMT2YlzCWGeWOJjBKD
spotify:track:4JQSMg83F8qYwSBt5xOXsQ,Diamonds,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Unapologetic,spotify:album:1ciAVKFdlpLi2eGDlXv6Bo
spotify:track:1ncZDJd94BSPn2WnbDh3HS,Ex To See,Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,Montevallo,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT
spotify:track:0M1Roj6uW2xZ08I91Dd0gP,Cop Car,Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,Montevallo,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT
spotify:track:43KOxR9m0vrfE1rI1EPw1z,Speakers,Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,Montevallo,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT
spotify:track:0vFMQi8ZnOM2y8cuReZTZ2,Blown Away,Carrie Underwood,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,Blown Away,spotify:album:7atJn49QvtOLiFxhQd2hp9
spotify:track:2qYsSHsYkihWx043HVJQRV,Dirt Road Anthem,Jason Aldean,spotify:artist:3FfvYsEGaIb52QPXhg4DcH,My Kinda Party,spotify:album:6gYk1JlSSmlUZGs1Lef1BI
spotify:track:4o8STNAL91xc7EvuvqSKk1,Whatever It Is,Zac Brown Band,spotify:artist:6yJCxee7QumYr820xdIsjo,The Foundation,spotify:album:0Im5nUhAuNDSYVjfPh7RyS
spotify:track:4esOae7i4rqTbAu9o5Pxco,Girl On Fire,Alicia Keys,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Girl On Fire,spotify:album:3zZSz5VOYSu0jE4MkPCOvN
spotify:track:7C7yqFTM0ncyJ04GIKrxdV,Anything Could Happen,Ellie Goulding,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,Halcyon,spotify:album:4754Cgv1sdfwTpdVX83xAC
spotify:track:4U45aEWtQhrm8A5mxPaFZ7,Vienna,Billy Joel,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,The Stranger (30th Anniversary Legacy Edition),spotify:album:1Mhn9VosyjtWn4dMPFlna6
spotify:track:25yQPHgC35WNnnOUqFhgVR,Lucy In The Sky With Diamonds - Remastered,The Beatles,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,Sgt. Pepper's Lonely Hearts Club Band,spotify:album:6QaVfG1pHYl1z15ZxkvVDW
spotify:track:2DVUJ7LTIOEQqjfOZXs8iU,Believe,Mumford & Sons,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,Wilder Mind,spotify:album:6RDgz01L7K6gG7hPs3Vszi
spotify:track:41yIvlFgvGwxq8qTqAR7eG,Bloom - Bonus Track,The Paper Kites,spotify:artist:79hrYiudVcFyyxyJW0ipTy,Woodland - EP,spotify:album:5l8axHOB8sCsWqfK5XVtbF
spotify:track:1XQnZTR0ER8y5fGO17uX1R,Holocene,Bon Iver,spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,spotify:album:0XOyEsl3kgwwVpYcLV5rRs
spotify:track:6dSMuejN1LbxkXDLC6T1Oi,Beneath Your Beautiful,Labrinth,spotify:artist:2feDdbD5araYcm6JhFHHw7,Our Version Of Events,spotify:album:1ePa4Xo4oDjldGmhwT4SfK
spotify:track:0QTCTu0CXv4X1JEE4gNpGv,Wildfire,John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,Paradise Valley,spotify:album:712VoD72K500yLhhgqCyVe
spotify:track:5LnslfFSyDEkBDIfK2s4m5,Takes My Body Higher (feat. Lincoln Jesser),Shoffy,spotify:artist:4wO0kHiOwf8l9VMJJN9HmG,Takes My Body Higher (feat. Lincoln Jesser),spotify:album:7yX5PsIis5maPJ2n3pUEKI
spotify:track:33VihH9UNQMxiQS4wcPIKL,I Ran,A Flock Of Seagulls,spotify:artist:0uAjBatvB4ubpd4kCfjmNt,Grand Theft Auto Vice City OST (Greatest Hits),spotify:album:3ms1bT7nYmJ4Y2vqKzxyrM
spotify:track:51LIqkda3pTeECZUhMnool,Straightjacket,Quinn XCII,spotify:artist:3ApUX1o6oSz321MMECyIYd,The Story of Us,spotify:album:7j7cqgeWmYH9PbKe3S5oJj
spotify:track:3M31S6f0z8S3nkFh3eS06W,Drink to That All Night,Jerrod Niemann,spotify:artist:0RKP52f5PNDCRZ9Luq2Sr7,High Noon,spotify:album:0uQnXXbHhO6BQ1vFcwMwT8
spotify:track:7EAFj7eJcMF5koWSRJVZcL,The Fighter,Keith Urban,spotify:artist:0u2FHSq3ln94y5Q57xazwf,Ripcord,spotify:album:1r7ABqzNXQnUPAH3ZjrHMn
spotify:track:4W38RXuQNuoTSwVsQA1OGC,Nothin' Like You,Dan + Shay,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,Where It All Began,spotify:album:2Zkvy7eARxR3qjKNWMiwMa
spotify:track:6OZPl7bOm8EOshsVmWH5W8,Immortals,Fall Out Boy,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,American Beauty/American Psycho,spotify:album:0dAvbhVYW3bGnLldQ8Nvwn
spotify:track:015IsLQFXbEm0f541N2qoX,Red Lights,Tiësto,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,A Town Called Paradise,spotify:album:7we1BNenehBwimeIkK0jL0
spotify:track:5t9KYe0Fhd5cW6UYT4qP8f,Good Vibrations,The Beach Boys,spotify:artist:3oDbviiivRWhXwIE8hxkVV,Smiley Smile,spotify:album:37rNuexqEXWeSIOiJtn3A9
spotify:track:6jG2YzhxptolDzLHTGLt7S,Drunk in Love,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,BEYONCÉ [Platinum Edition],spotify:album:2UJwKSBUz6rtW4QLK74kQu
spotify:track:37BTh5g05cxBIRYMbw8g2T,Rosanna,Toto,spotify:artist:0PFtn5NtBbbUNbU9EAmIWF,Toto IV,spotify:album:62U7xIHcID94o20Of5ea4D
spotify:track:2d48mamATjby7wgPjdrSOQ,Craving You,Thomas Rhett,spotify:artist:6x2LnllRG5uGarZMsD4iO8,Life Changes,spotify:album:4w5Jvreahp3yvLqc4vCr9I
spotify:track:7nDoBWDvf02SyD8kEQuuPO,Bottoms Up,Brantley Gilbert,spotify:artist:5q8HGNo0BjLWaTAhRtbwxa,Just As I Am,spotify:album:2TRJMLAU1nVzGA7Zpvkl7L
spotify:track:4CcrLWFQY4dRGMbUR59cSp,Hey Girl,Billy Currington,spotify:artist:1By9QBFnjZAoI83BZppHlt,We Are Tonight,spotify:album:1UrEMAvTDJdsJsZdsBux4h
spotify:track:2sE61ZmvYH8wiOx5jygkHH,Say You Do,Dierks Bentley,spotify:artist:7x8nK0m0cP2ksQf0mjWdPS,RISER,spotify:album:5FoxaIGIRuXsbhZhwdfknU
spotify:track:3YimpODfNhxj3rN81v4WvE,Raise 'Em Up,Keith Urban,spotify:artist:0u2FHSq3ln94y5Q57xazwf,Fuse,spotify:album:6LJH0InZpmgymwZ3hpsUYD
spotify:track:5g15o2Sm55Hn9ShK5yEXgp,Kick The Dust Up,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,Kill The Lights,spotify:album:0WtCqmpVN7rRGfDMSWSXBA
spotify:track:5NUvj4WX2tAQGxOF4CWJ7I,Real Life,Jake Owen,spotify:artist:1n2pb9Tsfe4SwAjmUac6YT,Real Life,spotify:album:6QMGlRWaj2nZ43cyeub97z
spotify:track:7H8fBamGUheu0DSpp3pj03,Medicine,Daughter,spotify:artist:46CitWgnWrvF9t70C2p1Me,Wild Youth EP,spotify:album:5VFxl0Fddo5wlShNHeyGCL
spotify:track:5l3CML2OnzfNs5RfVgbcLt,Talk Dirty (feat. 2 Chainz),Jason Derulo,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,Tattoos,spotify:album:1OdcBxCNY52OXH0r4odXqP
spotify:track:6g8ZfJzKxyd19OLAqQ8MuO,5 O'Clock,T-Pain,spotify:artist:3aQeKQSyrW4qWr35idm0cy,rEVOLVEr,spotify:album:1hfNELHYx5lcxtYJl7FDHC
spotify:track:2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You,Meghan Trainor,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,Title,spotify:album:5W98Ab4VvQEuFEE4TIe5fE
spotify:track:4VuS959DSpr82t3qBqCrWG,Supermarket Flowers,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,÷,spotify:album:3T4tUhGYeRNVUGevb0wThu
spotify:track:1RuyGO0kmkNkfixUFKkjuC,Re:Stacks,Bon Iver,spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,"For Emma, Forever Ago",spotify:album:10HuTnFqkhym6gXmIDxBsm
spotify:track:5Ck3e6z1bcSCes5gdo0Ddt,Bed Peace,Jhene Aiko,spotify:artist:5ZS223C6JyBfXasXxrRqOk,Sail Out,spotify:album:73TNMu44lT0m1h1Nn6Bfiq
spotify:track:6HUnnBwYZqcED1eQztxMBN,Solo Dance,Martin Jensen,spotify:artist:4ehtJnVumNf6xzSCDk8aLB,Solo Dance,spotify:album:3BcNHuKlAm57APDcwh7LJq
spotify:track:1iUoWD9qE93GyoT80O5IKt,Ooh Ahh (My Life Be Like) (feat. Toby Mac),Grits,spotify:artist:6aUgzC0cMh0StjV7LyFEDr,The Art of Translation,spotify:album:5WAGBm7u5rnDz0veMVF0zA
spotify:track:1MksGqIztTT6M9R1ErKVs8,No Favors,Big Sean,spotify:artist:0c173mlxpT3dSFRgMO8XPh,I Decided.,spotify:album:0XAIjjN5qxViVS0Y5fYkar
spotify:track:7ySUcLPVX7KudhnmNcgY2D,S&M,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Loud,spotify:album:5QG3tjE5L9F6O2vCAPph38
spotify:track:4k80K0b6KZ2QjAYkXON7q6,Blow Me (One Last Kiss),P!nk,spotify:artist:1KCSPY1glIKqW2TotWuXOR,The Truth About Love,spotify:album:2Q9oTK48eb85waX1fFJsvj
spotify:track:2H6dHxAxGq5oQ9EiinNpXT,Spirits,The Strumbellas,spotify:artist:6ujr1NkqbZpYOhquczUUfl,Hope,spotify:album:6B1KctQ1VnT6JW93c5xLKF
spotify:track:5P3yUXUC9rZPJPNmYGKEAz,Goner,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Blurryface,spotify:album:3cQO7jp5S9qLBoIVtbkSM1
spotify:track:6BEKt5axiNeWCr9huv0k7I,Truce,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Vessel,spotify:album:2r2r78NE05YjyHyVbVgqFn
spotify:track:7BMO7O7ImjV8HNTH74Tshv,Cleanin' Out My Closet,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,The Eminem Show,spotify:album:2cWBwpqMsDJC1ZUwz813lo
spotify:track:3CpoeW0cZSDzIRv5z34F87,Sing For The Moment,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,The Eminem Show,spotify:album:2cWBwpqMsDJC1ZUwz813lo
spotify:track:30Gd3snWllczPbz2Gd0JMe,Like Toy Soldiers,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Encore,spotify:album:4F1k3oxk5iTQKenjkBpDe4
spotify:track:52JyHLUiugFECIYBWM2qdh,No Love,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Recovery,spotify:album:3PogVmhNucYNfyywZvTd7F
spotify:track:2S9Hmv3pv86ScVA8XnFmOW,Space Bound,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Recovery,spotify:album:3PogVmhNucYNfyywZvTd7F
spotify:track:5zT5cMnMKoyruPj13TQXGx,I Found,Amber Run,spotify:artist:0MmnmsAuQKRFpo6vJElcaU,5AM (Deluxe),spotify:album:05WTBdwkHAqk5Mg68ugD7L
spotify:track:7jDOx9VTvxq0S9z8RjQ7lv,Should’ve Been Us,Tori Kelly,spotify:artist:1vSN1fsvrzpbttOYGsliDr,Unbreakable Smile,spotify:album:6Q7yIbfFPzplTCBM7d1WRO
